idade,sexo,cor_raca,anos_estudo,setor,regiao,rendimento_hora
48,M,Parda,4,Agricultura,Norte,9.375
55,F,Branca,16,Servicos,Norte,31.25
46,M,Branca,12,Agricultura,Norte,16.25
39,M,Parda,11,Agricultura,Norte,18.75
23,M,Parda,11,Industria,Norte,12.5
30,F,Branca,10,Servicos,Norte,11.3125
46,M,Parda,4,Servicos,Norte,12.5
62,M,Branca,16,Industria,Norte,12.5
27,M,Branca,14,Servicos,Norte,25.0
53,M,Parda,1,Industria,Norte,15.625
56,F,Parda,0,Agricultura,Norte,7.5
26,F,Parda,16,Servicos,Norte,8.1375
41,M,Branca,8,Agricultura,Norte,13.75
38,M,Branca,12,Agricultura,Norte,9.375
24,F,Parda,15,Agricultura,Norte,9.375
43,F,Branca,9,Agricultura,Norte,9.375
48,M,Branca,5,Agricultura,Norte,9.375
35,M,Parda,8,Agricultura,Norte,5.0
27,M,Parda,12,Agricultura,Norte,7.5
40,M,Branca,12,Agricultura,Norte,3.125
49,M,Parda,3,Agricultura,Norte,4.375
42,F,Parda,3,Agricultura,Norte,4.375
24,M,Parda,8,Agricultura,Norte,4.375
57,M,Parda,3,Agricultura,Norte,9.375
28,M,Parda,12,Agricultura,Norte,7.5
18,F,Parda,12,Agricultura,Norte,7.5
31,F,Branca,8,Agricultura,Norte,3.125
34,M,Branca,5,Agricultura,Norte,3.125
46,M,Parda,5,Agricultura,Norte,3.125
19,M,Parda,12,Agricultura,Norte,3.125
51,M,Parda,6,Agricultura,Norte,7.5
33,F,Parda,12,Agricultura,Norte,7.5
44,F,Parda,16,Servicos,Norte,28.125
50,M,Branca,16,Comercio,Norte,31.25
54,M,Branca,8,Construcao,Norte,15.625
33,F,Parda,9,Comercio,Norte,9.75
40,F,Parda,16,Servicos,Norte,31.25
57,F,Parda,11,Industria,Norte,8.1375
37,F,Parda,16,Industria,Norte,8.1375
44,M,Parda,12,Industria,Norte,9.375
61,M,Parda,5,Agricultura,Norte,12.5
60,M,Parda,15,Servicos,Norte,31.25
49,F,Branca,12,Industria,Norte,7.575
29,F,Branca,16,Servicos,Norte,21.875
32,M,Branca,16,Comercio,Norte,31.25
59,M,Branca,16,Servicos,Norte,31.25
51,F,Branca,16,Servicos,Norte,28.75
27,M,Branca,16,Agricultura,Norte,18.75
41,M,Parda,9,Agricultura,Norte,9.375
30,F,Branca,16,Servicos,Norte,16.875
30,M,Parda,5,Agricultura,Norte,15.625
45,M,Parda,13,Agricultura,Norte,15.625
44,F,Branca,16,Servicos,Norte,25.0
19,F,Parda,12,Industria,Norte,9.375
22,M,Parda,12,Comercio,Norte,25.0
52,M,Parda,1,Agricultura,Norte,16.5
39,M,Branca,12,Servicos,Norte,9.375
45,F,Branca,16,Comercio,Norte,12.5
60,M,Parda,6,Industria,Norte,12.5
38,F,Branca,16,Servicos,Norte,31.25
23,F,Branca,14,Industria,Norte,8.75
25,M,Parda,11,Industria,Norte,9.375
33,F,Parda,12,Industria,Norte,8.75
43,M,Parda,3,Industria,Norte,12.5
46,F,Parda,12,Servicos,Norte,9.375
35,M,Parda,6,Industria,Norte,9.375
26,F,Parda,10,Servicos,Norte,8.1375
42,F,Parda,12,Industria,Norte,8.75
18,F,Parda,11,Industria,Norte,8.75
18,F,Parda,11,Industria,Norte,8.75
57,M,Parda,5,Industria,Norte,15.625
32,M,Parda,12,Industria,Norte,12.5
74,F,Parda,12,Industria,Norte,8.2
60,M,Parda,12,Industria,Norte,8.2
26,M,Parda,0,Servicos,Norte,10.0
65,M,Parda,12,Industria,Norte,12.5
71,M,Parda,5,Comercio,Norte,5.0
59,M,Preta,9,Industria,Norte,9.375
42,M,Parda,8,Industria,Norte,8.75
48,F,Preta,4,Servicos,Norte,4.6875
29,M,Parda,4,Agricultura,Norte,6.25
36,M,Preta,12,Industria,Norte,15.625
32,F,Branca,13,Servicos,Norte,18.05625
42,F,Preta,15,Servicos,Norte,11.25
30,M,Preta,12,Industria,Norte,7.575
28,M,Branca,16,Comercio,Norte,31.25
55,M,Branca,6,Servicos,Norte,8.1375
25,M,Parda,12,Servicos,Norte,7.575
23,M,Parda,12,Comercio,Norte,7.575
44,M,Parda,5,Servicos,Norte,7.00625
23,M,Parda,5,Industria,Norte,0.25
55,M,Parda,3,Agricultura,Norte,6.25
28,M,Parda,8,Agricultura,Norte,12.5
27,M,Parda,12,Agricultura,Norte,13.75
42,M,Parda,8,Agricultura,Norte,10.0
58,M,Preta,6,Agricultura,Norte,3.75
30,M,Parda,0,Agricultura,Norte,3.75
30,M,Parda,0,Agricultura,Norte,3.75
25,M,Parda,0,Agricultura,Norte,3.75
46,M,Branca,12,Agricultura,Norte,12.5
63,M,Branca,6,Industria,Norte,12.5
58,M,Preta,16,Servicos,Norte,21.875
41,M,Parda,10,Agricultura,Norte,13.36875
40,M,Parda,12,Servicos,Norte,7.5
40,F,Parda,16,Servicos,Norte,18.75
35,M,Parda,12,Industria,Norte,8.1375
49,M,Branca,4,Industria,Norte,18.75
31,F,Parda,6,Servicos,Norte,8.1375
41,M,Parda,12,Industria,Norte,10.0
36,M,Preta,7,Industria,Norte,3.125
44,F,Parda,7,Servicos,Norte,5.0
25,M,Parda,7,Construcao,Norte,7.5
35,F,Branca,12,Comercio,Norte,8.125
31,M,Parda,12,Construcao,Norte,9.375
61,F,Parda,5,Comercio,Norte,7.575
33,M,Preta,8,Industria,Norte,12.5
30,F,Preta,9,Agricultura,Norte,7.5
36,M,Parda,16,Industria,Norte,9.375
20,F,Parda,12,Industria,Norte,12.5
53,M,Parda,14,Agricultura,Norte,18.75
43,F,Branca,12,Servicos,Norte,11.25
24,M,Preta,12,Industria,Norte,8.125
22,F,Parda,12,Industria,Norte,8.125
23,M,Parda,12,Industria,Norte,9.375
32,M,Parda,12,Industria,Norte,12.5
24,F,Branca,12,Comercio,Norte,7.5
46,M,Parda,3,Agricultura,Norte,1.875
70,M,Parda,3,Agricultura,Norte,5.3125
50,M,Parda,5,Agricultura,Norte,18.75
30,M,Parda,9,Agricultura,Norte,7.5
51,M,Parda,1,Agricultura,Norte,8.125
30,M,Branca,11,Industria,Norte,5.0
47,M,Parda,9,Agricultura,Norte,10.0
24,M,Branca,12,Agricultura,Norte,2.5
45,M,Branca,5,Agricultura,Norte,18.75
49,F,Branca,16,Servicos,Norte,27.375
54,M,Branca,12,Agricultura,Norte,17.6875
30,M,Branca,12,Industria,Norte,7.5
31,M,Parda,16,Industria,Norte,25.0
42,F,Parda,14,Industria,Norte,15.625
22,M,Branca,9,Industria,Norte,8.1375
21,F,Preta,12,Servicos,Norte,8.125
52,F,Branca,7,Servicos,Norte,7.5
21,M,Parda,13,Comercio,Norte,8.125
56,F,Preta,16,Servicos,Norte,15.625
57,F,Preta,1,Servicos,Norte,8.1375
48,M,Parda,5,Industria,Norte,8.1375
49,F,Parda,16,Servicos,Norte,25.0
55,F,Parda,14,Industria,Norte,19.375
52,F,Branca,16,Servicos,Norte,21.875
51,M,Branca,12,Industria,Norte,12.5
56,M,Branca,3,Industria,Norte,8.125
43,M,Preta,11,Comercio,Norte,15.625
25,M,Parda,12,Industria,Norte,8.125
25,F,Parda,11,Industria,Norte,8.125
41,F,Parda,12,Servicos,Norte,8.125
20,M,Parda,12,Comercio,Norte,9.375
42,M,Parda,12,Comercio,Norte,6.25
43,F,Parda,12,Industria,Norte,15.625
43,M,Parda,12,Industria,Norte,15.625
61,M,Parda,12,Industria,Norte,5.0
48,F,Parda,12,Industria,Norte,5.0
37,M,Parda,12,Servicos,Norte,25.0
34,F,Parda,16,Servicos,Norte,12.5
24,M,Parda,10,Comercio,Norte,8.125
49,F,Parda,16,Servicos,Norte,18.75
30,M,Parda,12,Agricultura,Norte,9.375
26,F,Branca,12,Servicos,Norte,7.8125
41,M,Branca,2,Industria,Norte,5.0
57,M,Parda,8,Agricultura,Norte,10.3125
48,M,Preta,0,Comercio,Norte,7.5
38,F,Parda,12,Comercio,Norte,8.75
31,F,Parda,16,Servicos,Norte,12.5
36,M,Parda,12,Industria,Norte,18.75
52,F,Parda,12,Servicos,Norte,6.875
43,M,Parda,12,Comercio,Norte,3.7625
32,M,Parda,12,Servicos,Norte,21.875
38,F,Branca,16,Servicos,Norte,31.25
32,M,Branca,16,Servicos,Norte,31.25
43,F,Branca,12,Servicos,Norte,6.875
35,M,Branca,16,Servicos,Norte,15.625
22,M,Branca,16,Servicos,Norte,15.625
45,M,Branca,12,Servicos,Norte,15.625
40,M,Branca,12,Construcao,Norte,9.375
36,F,Parda,12,Industria,Norte,6.25
43,F,Parda,12,Industria,Norte,18.75
22,F,Parda,13,Industria,Norte,8.4375
20,M,Parda,6,Industria,Norte,1.875
43,M,Parda,16,Servicos,Norte,28.125
34,F,Branca,12,Comercio,Norte,7.575
50,F,Parda,10,Servicos,Norte,8.1375
47,M,Parda,12,Agricultura,Norte,12.5
52,M,Branca,5,Construcao,Norte,10.0
24,M,Parda,11,Construcao,Norte,15.625
22,F,Parda,11,Industria,Norte,6.25
51,M,Preta,5,Agricultura,Norte,8.1375
23,M,Branca,12,Construcao,Norte,18.75
28,F,Parda,12,Servicos,Norte,5.625
32,M,Parda,12,Agricultura,Norte,10.0
21,F,Parda,12,Industria,Norte,8.25
33,F,Branca,16,Servicos,Norte,17.5
25,F,Parda,16,Servicos,Norte,12.5
50,M,Parda,16,Servicos,Norte,18.75
29,M,Branca,6,Construcao,Norte,8.1375
40,F,Parda,1,Servicos,Norte,3.75
40,F,Preta,12,Comercio,Norte,9.375
44,M,Branca,12,Comercio,Norte,8.125
34,M,Preta,16,Servicos,Norte,21.875
39,M,Parda,5,Industria,Norte,8.125
29,M,Branca,12,Comercio,Norte,21.875
23,M,Parda,15,Construcao,Norte,9.375
45,M,Branca,12,Industria,Norte,10.0
44,F,Branca,11,Servicos,Norte,8.1375
36,M,Branca,16,Industria,Norte,15.625
33,F,Branca,16,Industria,Norte,15.625
46,M,Parda,5,Industria,Norte,9.375
55,F,Preta,16,Servicos,Norte,12.5
54,M,Preta,9,Comercio,Norte,15.0
20,M,Preta,12,Construcao,Norte,15.625
42,F,Branca,16,Servicos,Norte,15.625
28,F,Branca,12,Servicos,Norte,15.625
55,M,Parda,5,Agricultura,Norte,2.5
51,F,Parda,3,Agricultura,Norte,2.5
39,M,Branca,5,Agricultura,Norte,12.5
48,M,Branca,5,Agricultura,Norte,3.125
30,M,Branca,9,Agricultura,Norte,6.25
57,F,Branca,9,Agricultura,Norte,2.5
58,M,Branca,9,Agricultura,Norte,2.5
56,M,Branca,4,Agricultura,Norte,12.5
44,M,Parda,5,Agricultura,Norte,10.625
60,M,Branca,9,Agricultura,Norte,1.25
55,F,Branca,9,Agricultura,Norte,1.25
35,M,Branca,12,Agricultura,Norte,1.25
29,M,Branca,12,Agricultura,Norte,1.25
50,M,Branca,4,Agricultura,Norte,3.125
48,F,Branca,12,Agricultura,Norte,3.125
53,M,Parda,6,Agricultura,Norte,9.375
60,M,Parda,3,Agricultura,Norte,15.625
31,M,Branca,5,Agricultura,Norte,12.5
60,F,Parda,7,Industria,Norte,6.25
41,M,Branca,10,Agricultura,Norte,9.375
56,M,Branca,5,Agricultura,Norte,7.5
32,M,Branca,12,Agricultura,Norte,7.5
48,M,Parda,5,Agricultura,Norte,11.25
31,M,Parda,9,Agricultura,Norte,7.575
27,M,Parda,12,Agricultura,Norte,12.5
22,F,Parda,13,Agricultura,Norte,6.25
40,M,Parda,3,Agricultura,Norte,11.25
55,M,Parda,7,Agricultura,Norte,9.375
46,M,Parda,12,Agricultura,Norte,16.875
24,M,Parda,11,Agricultura,Norte,5.625
53,M,Parda,4,Agricultura,Norte,21.875
22,M,Parda,12,Agricultura,Norte,12.5
20,M,Parda,12,Agricultura,Norte,12.5
72,M,Parda,0,Agricultura,Norte,9.375
48,F,Parda,12,Agricultura,Norte,12.5
33,M,Parda,7,Agricultura,Norte,12.5
44,M,Parda,6,Agricultura,Norte,13.75
52,F,Parda,2,Servicos,Norte,8.1375
49,M,Parda,16,Servicos,Norte,27.375
43,F,Parda,7,Agricultura,Norte,0.3125
58,M,Indigena,6,Agricultura,Norte,1.25
56,M,Parda,1,Agricultura,Norte,2.6
24,M,Parda,11,Agricultura,Norte,9.375
34,F,Parda,16,Servicos,Norte,13.125
42,M,Branca,6,Agricultura,Norte,7.5
33,M,Parda,3,Agricultura,Norte,3.125
54,F,Parda,16,Servicos,Norte,12.5
43,F,Parda,16,Servicos,Norte,15.625
41,M,Parda,10,Agricultura,Norte,31.25
59,M,Branca,9,Servicos,Norte,18.75
48,F,Parda,16,Servicos,Norte,18.75
48,M,Parda,5,Industria,Norte,3.75
36,M,Preta,6,Agricultura,Norte,5.0
58,M,Parda,6,Industria,Norte,9.375
26,M,Parda,6,Agricultura,Norte,1.25
59,M,Parda,12,Servicos,Norte,15.625
62,F,Parda,12,Servicos,Norte,15.625
42,M,Parda,10,Industria,Norte,9.375
32,M,Parda,12,Comercio,Norte,6.25
38,F,Parda,12,Industria,Norte,3.75
45,M,Parda,5,Industria,Norte,3.75
37,M,Preta,12,Industria,Norte,12.5
25,M,Parda,12,Industria,Norte,9.375
39,M,Branca,16,Servicos,Norte,12.5
53,M,Branca,6,Agricultura,Norte,18.75
58,M,Branca,12,Agricultura,Norte,5.3125
44,M,Branca,6,Servicos,Norte,15.0
48,M,Branca,6,Construcao,Norte,13.75
25,M,Branca,12,Agricultura,Norte,10.0
35,M,Amarela,9,Agricultura,Norte,15.625
68,M,Parda,3,Agricultura,Norte,12.5
69,M,Preta,5,Agricultura,Norte,7.5
25,M,Parda,12,Construcao,Norte,6.25
24,M,Parda,12,Agricultura,Norte,5.0
35,M,Parda,12,Agricultura,Norte,31.25
58,M,Preta,0,Agricultura,Norte,15.625
45,M,Preta,0,Agricultura,Norte,12.5
50,M,Branca,7,Agricultura,Norte,6.25
48,M,Branca,0,Agricultura,Norte,31.25
44,F,Parda,0,Agricultura,Norte,31.25
28,M,Branca,12,Agricultura,Norte,12.5
68,M,Parda,6,Agricultura,Norte,3.75
64,F,Parda,12,Agricultura,Norte,3.75
47,M,Parda,5,Comercio,Norte,10.0
48,M,Parda,2,Agricultura,Norte,2.5
42,M,Branca,5,Construcao,Norte,8.125
37,F,Branca,12,Industria,Norte,10.0
55,M,Parda,15,Agricultura,Norte,9.375
50,F,Preta,12,Servicos,Norte,11.25
31,M,Parda,16,Servicos,Norte,9.375
47,M,Parda,3,Agricultura,Norte,3.75
57,M,Parda,0,Agricultura,Norte,8.125
65,M,Preta,0,Agricultura,Norte,3.75
33,M,Preta,12,Agricultura,Norte,3.75
57,M,Parda,1,Agricultura,Norte,8.125
46,M,Parda,9,Agricultura,Norte,9.375
41,F,Preta,12,Servicos,Norte,8.1375
47,M,Parda,0,Agricultura,Norte,25.0
55,M,Preta,9,Agricultura,Norte,6.25
21,M,Parda,15,Comercio,Norte,11.25
47,M,Parda,16,Industria,Norte,16.25
44,F,Preta,16,Servicos,Norte,25.0
20,M,Parda,12,Industria,Norte,12.5
46,F,Parda,16,Industria,Norte,11.25
48,M,Parda,5,Industria,Norte,25.0
29,F,Branca,16,Servicos,Norte,25.0
61,M,Parda,8,Industria,Norte,31.25
61,M,Parda,12,Servicos,Norte,8.1375
47,F,Parda,12,Industria,Norte,8.1375
23,M,Parda,12,Industria,Norte,8.1375
50,F,Parda,16,Servicos,Norte,18.75
47,F,Branca,1,Industria,Norte,8.75
18,F,Parda,10,Agricultura,Norte,8.1375
43,M,Parda,3,Industria,Norte,18.75
43,F,Parda,8,Servicos,Norte,8.1375
24,F,Parda,8,Comercio,Norte,9.375
62,F,Branca,16,Servicos,Norte,1.875
32,M,Branca,16,Comercio,Norte,17.5
41,M,Branca,5,Agricultura,Norte,31.25
40,M,Parda,16,Agricultura,Norte,20.075
53,M,Branca,4,Agricultura,Norte,14.375
51,M,Branca,11,Agricultura,Norte,18.75
64,M,Parda,2,Agricultura,Norte,3.125
64,M,Parda,0,Agricultura,Norte,8.125
56,F,Branca,12,Agricultura,Norte,12.5
52,M,Parda,8,Servicos,Norte,8.1375
23,M,Branca,10,Agricultura,Norte,12.6625
41,M,Branca,11,Industria,Norte,12.5
28,F,Branca,12,Comercio,Norte,8.1375
62,F,Parda,5,Servicos,Norte,3.75
35,F,Parda,16,Comercio,Norte,15.625
31,F,Parda,12,Industria,Norte,10.625
40,F,Branca,1,Servicos,Norte,3.75
23,F,Parda,12,Industria,Norte,8.125
64,M,Branca,9,Comercio,Norte,9.375
55,F,Parda,16,Servicos,Norte,31.25
58,F,Parda,9,Industria,Norte,1.875
29,M,Parda,9,Comercio,Norte,8.1375
30,M,Parda,11,Industria,Norte,11.875
39,F,Parda,0,Industria,Norte,10.0
40,M,Parda,12,Comercio,Norte,11.25
51,F,Branca,16,Comercio,Norte,12.5
35,F,Parda,14,Industria,Norte,9.375
40,M,Parda,8,Industria,Norte,9.375
18,M,Parda,10,Industria,Norte,11.875
37,F,Branca,12,Agricultura,Norte,12.5
30,M,Parda,11,Comercio,Norte,8.75
58,M,Parda,3,Industria,Norte,12.5
57,F,Parda,12,Servicos,Norte,10.0
62,M,Parda,12,Servicos,Norte,12.5
43,M,Branca,0,Comercio,Norte,31.25
38,F,Branca,0,Comercio,Norte,31.25
33,M,Preta,9,Servicos,Norte,8.1375
18,F,Parda,11,Construcao,Norte,4.5125
19,M,Parda,10,Industria,Norte,6.25
25,M,Branca,13,Comercio,Norte,9.375
50,F,Branca,16,Servicos,Norte,31.25
46,M,Parda,15,Industria,Norte,18.75
37,F,Parda,9,Servicos,Norte,9.375
68,F,Parda,16,Servicos,Norte,31.25
62,M,Parda,12,Industria,Norte,15.0
52,F,Branca,16,Servicos,Norte,13.125
18,F,Branca,12,Servicos,Norte,9.375
48,M,Parda,0,Agricultura,Norte,8.75
23,M,Preta,12,Agricultura,Norte,11.875
21,F,Branca,12,Agricultura,Norte,9.375
43,F,Parda,16,Servicos,Norte,16.25
36,F,Parda,12,Servicos,Norte,18.75
44,M,Parda,12,Industria,Norte,11.25
48,M,Parda,4,Industria,Norte,15.625
52,F,Branca,5,Industria,Norte,9.375
24,M,Parda,15,Industria,Norte,7.575
20,M,Parda,12,Industria,Norte,13.75
20,F,Branca,12,Industria,Norte,8.75
51,M,Branca,9,Industria,Norte,9.375
50,F,Branca,0,Industria,Norte,3.75
28,F,Branca,12,Industria,Norte,8.75
21,M,Branca,12,Industria,Norte,8.75
60,F,Parda,2,Industria,Norte,15.625
64,M,Parda,2,Industria,Norte,18.75
38,M,Parda,5,Agricultura,Norte,9.375
39,F,Parda,6,Servicos,Norte,3.75
30,M,Parda,12,Agricultura,Norte,9.375
67,M,Branca,9,Agricultura,Norte,28.125
52,F,Parda,9,Servicos,Norte,28.125
29,M,Parda,12,Agricultura,Norte,12.5
37,M,Branca,6,Servicos,Norte,12.8125
49,F,Parda,3,Servicos,Norte,8.1375
51,F,Parda,5,Agricultura,Norte,5.0625
22,M,Parda,12,Agricultura,Norte,5.0625
47,F,Parda,12,Servicos,Norte,9.375
53,M,Parda,9,Servicos,Norte,19.375
55,M,Branca,3,Agricultura,Norte,31.25
48,M,Parda,5,Agricultura,Norte,7.5
42,M,Parda,12,Industria,Norte,18.75
26,M,Indigena,11,Agricultura,Norte,5.0
52,M,Parda,12,Agricultura,Norte,18.75
53,M,Parda,5,Agricultura,Norte,6.25
31,M,Parda,10,Agricultura,Norte,5.3125
33,M,Parda,12,Comercio,Norte,11.25
28,F,Parda,16,Servicos,Norte,8.75
36,M,Parda,12,Servicos,Norte,18.75
56,M,Parda,12,Servicos,Norte,18.75
51,F,Parda,12,Servicos,Norte,18.75
41,F,Branca,16,Servicos,Norte,31.25
20,F,Preta,13,Comercio,Norte,14.375
42,F,Parda,12,Industria,Norte,7.575
61,M,Parda,3,Industria,Norte,9.375
44,F,Indigena,9,Servicos,Norte,3.75
33,M,Parda,12,Comercio,Norte,18.75
29,M,Parda,16,Comercio,Norte,21.25
29,F,Parda,16,Servicos,Norte,8.4375
30,M,Parda,16,Servicos,Norte,8.4375
25,M,Preta,12,Comercio,Norte,6.25
67,F,Parda,12,Servicos,Norte,18.75
47,M,Branca,16,Comercio,Norte,8.75
40,M,Branca,12,Construcao,Norte,6.875
40,M,Parda,9,Industria,Norte,5.625
61,M,Branca,12,Industria,Norte,18.75
31,M,Branca,16,Servicos,Norte,8.75
62,M,Parda,16,Industria,Norte,17.5
23,F,Parda,12,Comercio,Norte,8.4375
30,M,Branca,14,Comercio,Norte,12.5
32,F,Parda,12,Servicos,Norte,15.625
27,M,Parda,12,Servicos,Norte,9.375
26,F,Parda,12,Comercio,Norte,10.0
45,F,Branca,16,Servicos,Norte,21.875
23,F,Parda,15,Servicos,Norte,18.75
41,M,Preta,12,Construcao,Norte,9.375
39,F,Preta,16,Servicos,Norte,18.75
30,M,Parda,12,Industria,Norte,10.625
36,M,Parda,12,Industria,Norte,9.375
37,F,Branca,9,Industria,Norte,13.125
38,M,Parda,12,Industria,Norte,15.625
58,F,Preta,5,Industria,Norte,6.25
61,M,Preta,5,Construcao,Norte,12.5
50,M,Parda,12,Servicos,Norte,15.625
41,F,Branca,12,Servicos,Norte,15.625
30,M,Parda,12,Industria,Norte,7.575
60,M,Parda,10,Servicos,Norte,18.75
25,F,Parda,12,Industria,Norte,7.575
20,M,Preta,12,Servicos,Norte,7.575
39,M,Branca,12,Industria,Norte,12.5
59,F,Branca,16,Servicos,Norte,27.5
63,M,Parda,5,Industria,Norte,7.575
67,M,Parda,0,Industria,Norte,7.575
45,F,Branca,0,Servicos,Norte,5.625
50,M,Parda,12,Servicos,Norte,12.5
48,M,Preta,8,Industria,Norte,15.0
42,F,Preta,6,Comercio,Norte,1.25
52,M,Preta,13,Construcao,Norte,8.125
40,M,Preta,16,Comercio,Norte,21.875
51,M,Parda,12,Industria,Norte,8.1375
24,M,Branca,8,Comercio,Norte,8.1375
54,M,Indigena,12,Comercio,Norte,8.1375
52,M,Parda,14,Servicos,Norte,15.625
45,F,Parda,12,Agricultura,Norte,8.125
22,M,Parda,12,Construcao,Norte,15.625
39,M,Branca,16,Servicos,Norte,31.25
46,F,Amarela,16,Servicos,Norte,25.0
76,M,Branca,12,Comercio,Norte,9.375
69,F,Branca,12,Comercio,Norte,9.375
31,M,Parda,12,Construcao,Norte,18.75
43,M,Parda,5,Industria,Norte,5.3125
24,M,Preta,16,Servicos,Norte,18.75
26,M,Parda,9,Construcao,Norte,10.0
58,F,Branca,6,Agricultura,Norte,31.25
70,M,Branca,9,Agricultura,Norte,31.25
28,M,Branca,12,Industria,Norte,12.5
41,F,Parda,12,Industria,Norte,11.25
25,F,Parda,12,Industria,Norte,25.0
34,M,Parda,12,Servicos,Norte,31.25
44,M,Branca,16,Servicos,Norte,31.25
40,F,Parda,12,Agricultura,Norte,0.4375
21,M,Branca,12,Agricultura,Norte,9.375
27,F,Preta,12,Industria,Norte,9.375
44,F,Parda,16,Servicos,Norte,29.375
20,F,Parda,14,Industria,Norte,31.25
50,F,Parda,16,Servicos,Norte,15.625
42,M,Parda,9,Construcao,Norte,7.575
42,F,Preta,15,Servicos,Norte,8.1375
43,F,Parda,9,Industria,Norte,7.575
54,M,Parda,9,Construcao,Norte,9.375
18,M,Parda,12,Comercio,Norte,10.625
18,M,Branca,6,Servicos,Norte,8.125
28,F,Parda,12,Industria,Norte,7.575
59,M,Parda,5,Industria,Norte,25.0
38,F,Parda,12,Industria,Norte,11.25
53,M,Parda,8,Industria,Norte,12.5
49,F,Parda,12,Industria,Norte,12.5
40,F,Branca,15,Servicos,Norte,18.75
19,F,Branca,13,Servicos,Norte,9.375
66,F,Branca,12,Agricultura,Norte,0.625
43,M,Branca,11,Industria,Norte,21.875
32,F,Branca,8,Servicos,Norte,8.25
49,M,Branca,11,Servicos,Norte,9.375
34,F,Parda,12,Comercio,Norte,8.1375
40,M,Parda,12,Comercio,Norte,10.9375
30,F,Parda,8,Servicos,Norte,3.75
54,F,Parda,16,Servicos,Norte,17.5
33,M,Branca,12,Agricultura,Norte,8.1375
45,M,Branca,9,Construcao,Norte,15.625
28,M,Branca,13,Comercio,Norte,15.625
22,F,Branca,10,Industria,Norte,11.25
46,M,Parda,8,Construcao,Norte,8.25
44,F,Parda,12,Comercio,Norte,8.25
25,M,Parda,12,Industria,Norte,18.75
22,F,Parda,12,Industria,Norte,9.375
51,M,Branca,16,Comercio,Norte,15.625
31,F,Preta,16,Industria,Norte,12.5
49,M,Branca,12,Agricultura,Norte,12.5
55,M,Branca,13,Industria,Norte,15.625
34,F,Branca,10,Comercio,Norte,15.625
51,M,Branca,4,Agricultura,Norte,18.75
43,F,Preta,5,Servicos,Norte,1.5625
77,M,Parda,1,Agricultura,Norte,9.375
48,M,Preta,10,Agricultura,Norte,9.375
36,M,Branca,9,Agricultura,Norte,31.25
43,F,Parda,10,Agricultura,Norte,3.40625
48,M,Parda,5,Agricultura,Norte,9.375
38,F,Parda,9,Agricultura,Norte,6.25
52,M,Parda,9,Agricultura,Norte,14.375
60,M,Parda,0,Agricultura,Norte,3.7875
54,F,Parda,0,Agricultura,Norte,3.7875
29,M,Preta,12,Agricultura,Norte,21.25
65,M,Parda,4,Agricultura,Norte,7.575
37,M,Parda,16,Agricultura,Norte,9.375
68,M,Parda,5,Agricultura,Norte,6.875
56,F,Preta,5,Agricultura,Norte,3.75
38,M,Parda,8,Agricultura,Norte,9.375
55,M,Branca,6,Agricultura,Norte,7.5
38,M,Branca,12,Construcao,Norte,10.3125
51,F,Parda,16,Servicos,Norte,19.375
68,M,Branca,4,Agricultura,Norte,25.0
55,M,Parda,3,Agricultura,Norte,15.625
59,F,Parda,16,Agricultura,Norte,9.375
55,M,Parda,4,Agricultura,Norte,21.875
26,M,Parda,12,Agricultura,Norte,1.25
21,F,Branca,12,Agricultura,Norte,1.25
28,F,Parda,5,Comercio,Norte,6.25
44,M,Parda,5,Agricultura,Norte,10.0
41,M,Branca,12,Agricultura,Norte,12.5
43,F,Branca,16,Servicos,Norte,28.75
40,F,Parda,12,Servicos,Norte,28.125
47,M,Parda,5,Industria,Norte,11.25
28,M,Parda,16,Servicos,Norte,28.125
27,F,Branca,16,Comercio,Norte,15.625
51,M,Parda,12,Comercio,Norte,12.5
50,F,Parda,16,Servicos,Norte,25.0
53,M,Parda,12,Servicos,Norte,12.5
45,F,Parda,12,Industria,Norte,21.875
71,F,Parda,12,Servicos,Norte,31.25
42,F,Parda,16,Servicos,Norte,18.75
45,M,Branca,16,Industria,Norte,25.0
41,M,Branca,16,Comercio,Norte,18.75
41,F,Branca,16,Industria,Norte,12.5
35,M,Preta,13,Servicos,Norte,12.5
40,F,Preta,16,Servicos,Norte,21.875
35,M,Parda,15,Servicos,Norte,8.1375
54,F,Parda,12,Industria,Norte,8.5
43,F,Parda,16,Servicos,Norte,21.875
44,M,Indigena,12,Comercio,Norte,15.0
27,M,Parda,12,Industria,Norte,8.5
37,M,Branca,12,Industria,Norte,13.75
68,M,Parda,5,Agricultura,Norte,8.1375
26,F,Parda,12,Industria,Norte,8.1375
27,M,Parda,9,Agricultura,Norte,9.375
56,M,Branca,9,Servicos,Norte,14.375
40,F,Parda,8,Industria,Norte,9.375
23,F,Parda,12,Servicos,Norte,9.375
26,M,Parda,4,Industria,Norte,21.875
39,F,Parda,12,Servicos,Norte,3.75
33,M,Branca,16,Servicos,Norte,26.25
56,F,Parda,12,Industria,Norte,9.375
33,M,Parda,16,Comercio,Norte,9.375
41,M,Preta,12,Industria,Norte,9.375
29,M,Parda,12,Construcao,Norte,9.375
57,F,Parda,12,Servicos,Norte,13.75
37,F,Parda,16,Servicos,Norte,12.5
53,F,Branca,16,Servicos,Norte,18.75
57,F,Amarela,12,Servicos,Norte,18.75
